user_id,default_90d,pd_true,age,monthly_income_vnd,emp_contract,emp_formal,emp_gig,emp_self,emp_student,region_CT,region_DN,region_HCM,region_HN,region_HP,region_NT,gender_F,gender_M,sms_count,sms_in_ratio,sms_fin_ratio,sms_kw_ratio,contacts_count,contacts_risky_ratio,rel_coworker_ratio,rel_family_ratio,rel_friend_ratio,rel_service_ratio,rel_unknown_ratio,social_rows,social_active_days,social_posts_sum,social_likes_sum,social_friends_avg,social_violations_avg,social_engagement,ecom_orders,ecom_spend_sum,ecom_basket_avg,ecom_cod_ratio,ecom_return_ratio,ecom_cat_beauty_ratio,ecom_cat_electronics_ratio,ecom_cat_fashion_ratio,ecom_cat_gaming_ratio,ecom_cat_grocery_ratio,ecom_cat_home_ratio,ecom_cat_others_ratio,web_visits,web_banking_ratio,web_education_ratio,web_entertainment_ratio,web_gambling_ratio,web_news_ratio,web_shopping_ratio,web_short_loan_ratio,web_social_ratio,email_count,email_overdue_ratio,email_type_job_ratio,email_type_promo_ratio,email_type_statement_ratio,email_type_transaction_ratio,email_type_unknown_ratio,email_type_utility_ratio
U0136,1,0.8789076525286582,51,7642032,0,0,1,0,0,1,0,0,0,0,0,0,1,2880,0.6045138888888889,0.3246527777777778,0.08506944444444445,161,0.09937888198757763,0.2360248447204969,0.12422360248447205,0.43478260869565216,0.13043478260869565,0.07453416149068323,13,13,9,216,445.0,1.0,21.6,6,1314167,219027.83333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,293,0.06143344709897611,0.09215017064846416,0.15699658703071673,0.09897610921501707,0.11945392491467577,0.20819112627986347,0.09897610921501707,0.16382252559726962,85,0.15294117647058825,0.047058823529411764,0.32941176470588235,0.21176470588235294,0.3058823529411765,0.023529411764705882,0.08235294117647059
U0137,1,0.9315056799258736,25,6056405,0,0,0,0,1,0,0,0,0,0,1,0,1,3330,0.5960960960960962,0.3228228228228228,0.08978978978978978,205,0.09268292682926829,0.2682926829268293,0.1024390243902439,0.4926829268292683,0.08780487804878048,0.04878048780487805,18,16,11,364,217.0,0.0,30.333333333333332,22,12043495,547431.5909090909,0.5909090909090909,0.22727272727272727,0.2727272727272727,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.18181818181818182,237,0.09282700421940929,0.08860759493670886,0.16455696202531644,0.0970464135021097,0.10126582278481013,0.21518987341772153,0.12658227848101267,0.11392405063291139,116,0.14655172413793102,0.06896551724137931,0.35344827586206895,0.1810344827586207,0.27586206896551724,0.0,0.1206896551724138
U0138,1,0.9325651125019748,25,6240451,0,0,0,0,1,1,0,0,0,0,0,0,1,2250,0.6022222222222222,0.3551111111111111,0.11288888888888889,205,0.08292682926829269,0.28292682926829266,0.15121951219512195,0.43902439024390244,0.08780487804878048,0.03902439024390244,15,15,6,286,303.0,1.0,40.857142857142854,15,11819921,787994.7333333333,0.6,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.2,0.13333333333333333,266,0.045112781954887216,0.08646616541353383,0.11654135338345864,0.10902255639097744,0.12781954887218044,0.23308270676691728,0.14285714285714285,0.13909774436090225,33,0.18181818181818182,0.06060606060606061,0.3939393939393939,0.21212121212121213,0.24242424242424243,0.0,0.09090909090909091
U0139,0,0.6194331339428374,50,15934976,0,1,0,0,0,0,0,0,0,0,1,1,0,2250,0.5862222222222222,0.12488888888888888,0.009333333333333334,164,0.054878048780487805,0.31097560975609756,0.10365853658536585,0.39634146341463417,0.09146341463414634,0.0975609756097561,21,17,11,599,419.0,0.0,49.916666666666664,9,2779720,308857.77777777775,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,181,0.0718232044198895,0.11602209944751381,0.18232044198895028,0.011049723756906077,0.13812154696132597,0.2430939226519337,0.049723756906077346,0.1878453038674033,46,0.043478260869565216,0.06521739130434782,0.32608695652173914,0.2391304347826087,0.30434782608695654,0.021739130434782608,0.043478260869565216
U0140,1,0.8072313749135768,31,18257898,0,1,0,0,0,1,0,0,0,0,0,1,0,1350,0.58,0.22814814814814816,0.040740740740740744,173,0.057803468208092484,0.2947976878612717,0.09826589595375723,0.48554913294797686,0.07514450867052024,0.046242774566473986,21,18,13,445,262.0,5.0,31.785714285714285,5,6384911,1276982.2,0.6,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.2,90,0.06666666666666667,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.14444444444444443,0.23333333333333334,0.06666666666666667,0.15555555555555556,66,0.09090909090909091,0.10606060606060606,0.3787878787878788,0.18181818181818182,0.22727272727272727,0.015151515151515152,0.09090909090909091
U0141,1,0.8302240099585614,38,15749599,0,1,0,0,0,0,1,0,0,0,0,0,1,3690,0.5994579945799458,0.24878048780487805,0.05447154471544716,150,0.06,0.29333333333333333,0.11333333333333333,0.42,0.12666666666666668,0.04666666666666667,16,14,11,316,456.0,0.0,26.333333333333332,12,7627801,635650.0833333334,0.5,0.25,0.25,0.08333333333333333,0.25,0.25,0.0,0.08333333333333333,0.08333333333333333,271,0.08118081180811808,0.07380073800738007,0.15498154981549817,0.06273062730627306,0.15129151291512916,0.22509225092250923,0.08118081180811808,0.16974169741697417,87,0.13793103448275862,0.09195402298850575,0.3218390804597701,0.22988505747126436,0.27586206896551724,0.0,0.08045977011494253
U0142,1,0.8937698897269366,40,4542537,0,0,0,0,1,0,0,0,0,0,1,0,1,3510,0.6,0.34273504273504274,0.10256410256410256,165,0.07272727272727272,0.28484848484848485,0.11515151515151516,0.43636363636363634,0.12121212121212122,0.04242424242424243,18,15,8,412,560.0,0.0,45.77777777777778,16,8636495,539780.9375,0.75,0.125,0.0,0.0,0.25,0.3125,0.1875,0.0625,0.1875,276,0.07246376811594203,0.07971014492753623,0.14492753623188406,0.11231884057971014,0.09782608695652174,0.2318840579710145,0.11231884057971014,0.14855072463768115,90,0.12222222222222222,0.18888888888888888,0.4111111111111111,0.13333333333333333,0.15555555555555556,0.0,0.1111111111111111
U0143,1,0.6475517388691022,58,24858108,0,1,0,0,0,1,0,0,0,0,0,1,0,1350,0.5874074074074074,0.14592592592592593,0.02074074074074074,159,0.0440251572327044,0.2893081761006289,0.1069182389937107,0.5157232704402516,0.050314465408805034,0.03773584905660377,17,15,16,395,245.0,1.0,23.235294117647058,13,9248513,711424.0769230769,0.3076923076923077,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,257,0.08560311284046693,0.07003891050583658,0.1556420233463035,0.058365758754863814,0.13229571984435798,0.2490272373540856,0.042801556420233464,0.20622568093385213,65,0.07692307692307693,0.09230769230769231,0.2923076923076923,0.2923076923076923,0.16923076923076924,0.0,0.15384615384615385
U0144,1,0.7307684877175774,21,19470629,1,0,0,0,0,0,0,0,0,0,1,1,0,1350,0.6103703703703703,0.23703703703703705,0.03851851851851852,304,0.05263157894736842,0.3059210526315789,0.12828947368421054,0.39473684210526316,0.12171052631578948,0.049342105263157895,16,15,10,351,651.0,0.0,31.90909090909091,29,15001173,517281.8275862069,0.6896551724137931,0.06896551724137931,0.2413793103448276,0.06896551724137931,0.10344827586206896,0.2413793103448276,0.06896551724137931,0.06896551724137931,0.20689655172413793,297,0.05723905723905724,0.07407407407407407,0.1414141414141414,0.08417508417508418,0.1414141414141414,0.2727272727272727,0.08080808080808081,0.14814814814814814,74,0.05405405405405406,0.06756756756756757,0.3783783783783784,0.20270270270270271,0.24324324324324326,0.02702702702702703,0.08108108108108109
U0145,1,0.8231748538968009,37,12565421,0,0,0,1,0,1,0,0,0,0,0,0,1,3420,0.5976608187134503,0.24473684210526317,0.046198830409356725,183,0.06557377049180328,0.26229508196721313,0.11475409836065574,0.4644808743169399,0.11475409836065574,0.04371584699453552,17,16,12,290,372.0,0.0,22.307692307692307,15,10125230,675015.3333333334,0.5333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.4,129,0.08527131782945736,0.06976744186046512,0.1937984496124031,0.031007751937984496,0.13178294573643412,0.2248062015503876,0.11627906976744186,0.14728682170542637,61,0.13114754098360656,0.08196721311475409,0.4098360655737705,0.18032786885245902,0.2459016393442623,0.01639344262295082,0.06557377049180328
U0146,1,0.9103520413350658,37,6414188,0,0,0,0,1,0,0,0,0,1,0,1,0,2880,0.5864583333333333,0.26006944444444446,0.06354166666666666,244,0.0778688524590164,0.2336065573770492,0.09836065573770492,0.5040983606557377,0.09836065573770492,0.06557377049180328,18,18,18,431,455.0,0.0,22.68421052631579,5,1989025,397805.0,0.6,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.2,355,0.061971830985915494,0.056338028169014086,0.14084507042253522,0.08169014084507042,0.15774647887323945,0.21971830985915494,0.10704225352112676,0.17464788732394365,76,0.07894736842105263,0.10526315789473684,0.32894736842105265,0.21052631578947367,0.27631578947368424,0.02631578947368421,0.05263157894736842
U0147,0,0.6221539976332604,29,20352800,0,1,0,0,0,1,0,0,0,0,0,1,0,2340,0.6132478632478633,0.1811965811965812,0.02264957264957265,180,0.06111111111111111,0.2722222222222222,0.09444444444444444,0.49444444444444446,0.1,0.03888888888888889,17,16,17,407,257.0,0.0,22.61111111111111,8,6035332,754416.5,0.25,0.125,0.25,0.125,0.0,0.0,0.125,0.375,0.125,402,0.07960199004975124,0.12437810945273632,0.16417910447761194,0.03980099502487562,0.14676616915422885,0.22388059701492538,0.05472636815920398,0.16666666666666666,77,0.07792207792207792,0.012987012987012988,0.4025974025974026,0.18181818181818182,0.2987012987012987,0.012987012987012988,0.09090909090909091
U0148,0,0.4579336313883434,43,26053549,0,1,0,0,0,1,0,0,0,0,0,0,1,2250,0.5768888888888889,0.13333333333333333,0.011555555555555555,273,0.03663003663003663,0.26373626373626374,0.09523809523809523,0.46153846153846156,0.10989010989010989,0.0695970695970696,23,21,19,713,581.0,1.0,35.65,16,15829469,989341.8125,0.3125,0.0,0.0,0.0625,0.125,0.1875,0.0625,0.375,0.1875,323,0.09907120743034056,0.08668730650154799,0.2260061919504644,0.02786377708978328,0.14241486068111456,0.21671826625386997,0.04024767801857585,0.1609907120743034,76,0.039473684210526314,0.06578947368421052,0.32894736842105265,0.19736842105263158,0.27631578947368424,0.02631578947368421,0.10526315789473684
U0149,1,0.7138822257779213,34,13765595,0,0,1,0,0,1,0,0,0,0,0,0,1,2610,0.6088122605363985,0.2467432950191571,0.05134099616858238,174,0.08045977011494253,0.3505747126436782,0.10344827586206896,0.40804597701149425,0.06321839080459771,0.07471264367816093,12,12,9,288,563.0,0.0,28.8,14,12111413,865100.9285714285,0.5,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,311,0.04180064308681672,0.10932475884244373,0.17041800643086816,0.06109324758842444,0.12218649517684887,0.2282958199356913,0.07395498392282958,0.19292604501607716,104,0.09615384615384616,0.125,0.33653846153846156,0.25,0.22115384615384615,0.009615384615384616,0.057692307692307696
U0150,1,0.8447338971031498,47,17154656,0,1,0,0,0,0,0,1,0,0,0,0,1,2610,0.6126436781609196,0.23218390804597702,0.0475095785440613,204,0.04411764705882353,0.2107843137254902,0.14215686274509803,0.5196078431372549,0.10294117647058823,0.024509803921568627,20,16,21,420,296.0,1.0,19.09090909090909,15,8429671,561978.0666666667,0.4666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.2,0.2,0.13333333333333333,256,0.09375,0.08984375,0.1328125,0.05859375,0.1484375,0.21875,0.09765625,0.16015625,116,0.09482758620689655,0.09482758620689655,0.3017241379310345,0.29310344827586204,0.1896551724137931,0.017241379310344827,0.10344827586206896
U0151,0,0.6318578036026257,46,24113874,0,1,0,0,0,0,0,0,0,1,0,1,0,1530,0.5947712418300654,0.14248366013071895,0.011764705882352941,275,0.04,0.24363636363636362,0.12727272727272726,0.48727272727272725,0.09818181818181818,0.04363636363636364,21,18,16,481,320.0,1.0,28.294117647058822,22,21670308,985014.0,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.36363636363636365,0.18181818181818182,0.13636363636363635,0.0,339,0.07374631268436578,0.07964601769911504,0.15634218289085547,0.04424778761061947,0.168141592920354,0.20058997050147492,0.06784660766961652,0.20943952802359883,86,0.05813953488372093,0.09302325581395349,0.3023255813953488,0.16279069767441862,0.2441860465116279,0.05813953488372093,0.13953488372093023
U0152,1,0.5218408302692341,28,26224829,0,1,0,0,0,0,0,0,0,0,1,0,1,3870,0.610594315245478,0.18010335917312661,0.02144702842377261,342,0.049707602339181284,0.30409356725146197,0.13742690058479531,0.40058479532163743,0.1023391812865497,0.05555555555555555,22,21,20,471,398.0,1.0,22.428571428571427,11,9165130,833193.6363636364,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,182,0.04945054945054945,0.07692307692307693,0.14285714285714285,0.016483516483516484,0.12087912087912088,0.2967032967032967,0.0989010989010989,0.1978021978021978,87,0.022988505747126436,0.09195402298850575,0.3563218390804598,0.19540229885057472,0.26436781609195403,0.034482758620689655,0.05747126436781609
U0153,1,0.7971164643704362,58,13034724,0,1,0,0,0,0,0,0,1,0,0,0,1,3420,0.5997076023391813,0.23567251461988303,0.0435672514619883,168,0.08333333333333333,0.34523809523809523,0.11904761904761904,0.3869047619047619,0.07738095238095238,0.07142857142857142,20,17,13,485,502.0,1.0,34.642857142857146,9,9156431,1017381.2222222222,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,267,0.052434456928838954,0.0749063670411985,0.18352059925093633,0.052434456928838954,0.14606741573033707,0.250936329588015,0.0898876404494382,0.149812734082397,37,0.02702702702702703,0.08108108108108109,0.4864864864864865,0.1891891891891892,0.16216216216216217,0.0,0.08108108108108109
U0154,1,0.6923328358869115,41,19289963,0,1,0,0,0,0,0,0,1,0,0,1,0,900,0.5944444444444444,0.1411111111111111,0.016666666666666666,228,0.043859649122807015,0.29385964912280704,0.10964912280701754,0.4517543859649123,0.10526315789473684,0.039473684210526314,21,17,16,558,231.0,1.0,32.8235294117647,19,23862507,1255921.4210526317,0.47368421052631576,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.10526315789473684,332,0.08132530120481928,0.0783132530120482,0.20783132530120482,0.04216867469879518,0.15963855421686746,0.23795180722891565,0.0391566265060241,0.1536144578313253,104,0.0673076923076923,0.09615384615384616,0.28846153846153844,0.23076923076923078,0.25961538461538464,0.019230769230769232,0.10576923076923077
U0155,1,0.7185391134895093,22,18650680,0,1,0,0,0,0,0,0,0,1,0,0,1,3420,0.595906432748538,0.1780701754385965,0.024269005847953218,219,0.0593607305936073,0.2922374429223744,0.1461187214611872,0.3789954337899543,0.1004566210045662,0.0821917808219178,20,17,10,479,322.0,2.0,43.54545454545455,14,12804213,914586.6428571428,0.5,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,142,0.06338028169014084,0.09154929577464789,0.1056338028169014,0.04225352112676056,0.19718309859154928,0.29577464788732394,0.04225352112676056,0.1619718309859155,79,0.0759493670886076,0.12658227848101267,0.35443037974683544,0.17721518987341772,0.189873417721519,0.02531645569620253,0.12658227848101267
U0156,1,0.8354870580476677,24,19599186,0,0,0,1,0,0,1,0,0,0,0,0,1,2520,0.5761904761904761,0.25476190476190474,0.05714285714285714,167,0.08383233532934131,0.2934131736526946,0.11976047904191617,0.46107784431137727,0.07784431137724551,0.04790419161676647,14,12,15,298,144.0,1.0,18.625,15,13421252,894750.1333333333,0.6,0.06666666666666667,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,211,0.08530805687203792,0.07582938388625593,0.15165876777251186,0.09004739336492891,0.15165876777251186,0.17535545023696683,0.09004739336492891,0.18009478672985782,112,0.10714285714285714,0.08928571428571429,0.36607142857142855,0.1875,0.25892857142857145,0.026785714285714284,0.07142857142857142
U0157,1,0.7642109527059253,32,14945699,1,0,0,0,0,0,0,0,0,0,1,0,1,3600,0.5922222222222222,0.27,0.05638888888888889,114,0.06140350877192982,0.3508771929824561,0.11403508771929824,0.39473684210526316,0.10526315789473684,0.03508771929824561,11,10,10,210,367.0,0.0,19.09090909090909,6,1915675,319279.1666666667,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,212,0.10377358490566038,0.1179245283018868,0.19811320754716982,0.07075471698113207,0.09905660377358491,0.20754716981132076,0.08018867924528301,0.12264150943396226,107,0.08411214953271028,0.028037383177570093,0.4485981308411215,0.14953271028037382,0.2523364485981308,0.028037383177570093,0.09345794392523364
U0158,0,0.6333960336975559,38,22842958,0,1,0,0,0,0,0,0,0,1,0,0,1,2790,0.5982078853046595,0.15913978494623657,0.013261648745519713,169,0.05325443786982249,0.2485207100591716,0.08875739644970414,0.4970414201183432,0.1301775147928994,0.03550295857988166,24,21,18,653,285.0,1.0,34.36842105263158,17,13908283,818134.2941176471,0.47058823529411764,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.0,257,0.07392996108949416,0.08949416342412451,0.1867704280155642,0.054474708171206226,0.13229571984435798,0.26459143968871596,0.054474708171206226,0.14396887159533073,55,0.03636363636363636,0.07272727272727272,0.36363636363636365,0.2,0.23636363636363636,0.0,0.12727272727272726
U0159,1,0.5556092175186156,36,26307518,0,0,0,1,0,0,0,0,0,1,0,0,1,360,0.6277777777777778,0.19444444444444445,0.03888888888888889,253,0.05928853754940711,0.3241106719367589,0.11462450592885376,0.391304347826087,0.1225296442687747,0.04743083003952569,20,18,15,419,299.0,2.0,26.1875,22,13001232,590965.0909090909,0.5,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.045454545454545456,102,0.06862745098039216,0.058823529411764705,0.21568627450980393,0.029411764705882353,0.11764705882352941,0.27450980392156865,0.049019607843137254,0.18627450980392157,125,0.064,0.048,0.352,0.232,0.224,0.024,0.12
U0160,1,0.8587505472934908,38,14727204,0,1,0,0,0,0,1,0,0,0,0,0,1,1620,0.6080246913580247,0.25246913580246916,0.043209876543209874,152,0.06578947368421052,0.3618421052631579,0.10526315789473684,0.40131578947368424,0.09868421052631579,0.03289473684210526,19,17,8,417,481.0,2.0,46.333333333333336,17,13166851,774520.6470588235,0.5882352941176471,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,387,0.06459948320413436,0.10852713178294573,0.1731266149870801,0.06459948320413436,0.16795865633074936,0.20671834625322996,0.059431524547803614,0.15503875968992248,54,0.05555555555555555,0.05555555555555555,0.37037037037037035,0.16666666666666666,0.3333333333333333,0.037037037037037035,0.037037037037037035
U0161,0,0.6603098072988633,55,17669277,0,1,0,0,0,0,0,1,0,0,0,1,0,2340,0.6068376068376068,0.25982905982905985,0.05128205128205128,268,0.08582089552238806,0.2873134328358209,0.13805970149253732,0.4216417910447761,0.09701492537313433,0.055970149253731345,15,14,16,352,516.0,3.0,20.705882352941178,17,12960295,762370.2941176471,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.17647058823529413,304,0.05263157894736842,0.10855263157894737,0.18092105263157895,0.08881578947368421,0.10526315789473684,0.1875,0.10197368421052631,0.17434210526315788,50,0.1,0.1,0.3,0.16,0.32,0.0,0.12
U0162,1,0.6127818026192959,46,21400376,0,1,0,0,0,0,0,0,0,0,1,0,1,2160,0.6222222222222222,0.16064814814814815,0.021296296296296296,239,0.05439330543933055,0.2384937238493724,0.13389121338912133,0.497907949790795,0.0794979079497908,0.0502092050209205,18,17,15,510,407.0,1.0,31.875,16,9280468,580029.25,0.5,0.0625,0.0625,0.25,0.0625,0.125,0.3125,0.0,0.1875,348,0.08045977011494253,0.08333333333333333,0.1724137931034483,0.04597701149425287,0.10919540229885058,0.23850574712643677,0.05747126436781609,0.21264367816091953,62,0.04838709677419355,0.06451612903225806,0.3709677419354839,0.22580645161290322,0.25806451612903225,0.0,0.08064516129032258
U0163,1,0.7209580210607228,36,15666351,0,1,0,0,0,0,0,0,0,1,0,0,1,3240,0.5864197530864198,0.2154320987654321,0.03888888888888889,220,0.05909090909090909,0.34545454545454546,0.11363636363636363,0.38181818181818183,0.11363636363636363,0.045454545454545456,17,17,19,305,495.0,0.0,15.25,23,19530379,849146.9130434783,0.6086956521739131,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.08695652173913043,226,0.07079646017699115,0.11061946902654868,0.1592920353982301,0.04424778761061947,0.13716814159292035,0.28761061946902655,0.06637168141592921,0.12389380530973451,66,0.07575757575757576,0.030303030303030304,0.42424242424242425,0.21212121212121213,0.19696969696969696,0.015151515151515152,0.12121212121212122
U0164,1,0.7135330112319759,45,18399622,0,1,0,0,0,0,0,0,1,0,0,1,0,1890,0.5947089947089947,0.21746031746031746,0.03333333333333333,165,0.06666666666666667,0.296969696969697,0.12727272727272726,0.44242424242424244,0.06666666666666667,0.06666666666666667,16,16,17,372,353.0,2.0,20.666666666666668,17,14156252,832720.7058823529,0.47058823529411764,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.058823529411764705,366,0.07103825136612021,0.08469945355191257,0.16939890710382513,0.0546448087431694,0.14754098360655737,0.2459016393442623,0.06557377049180328,0.16120218579234974,94,0.031914893617021274,0.06382978723404255,0.425531914893617,0.22340425531914893,0.19148936170212766,0.010638297872340425,0.0851063829787234
U0165,0,0.731883458951372,49,21545321,0,1,0,0,0,0,0,0,0,0,1,1,0,1620,0.604320987654321,0.16666666666666666,0.021604938271604937,209,0.04784688995215311,0.2822966507177033,0.1674641148325359,0.41148325358851673,0.10526315789473684,0.03349282296650718,21,21,21,483,683.0,2.0,21.954545454545453,18,10171201,565066.7222222222,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.05555555555555555,325,0.06461538461538462,0.07076923076923076,0.15384615384615385,0.036923076923076927,0.15076923076923077,0.2923076923076923,0.06153846153846154,0.16923076923076924,59,0.03389830508474576,0.1016949152542373,0.3728813559322034,0.1694915254237288,0.2711864406779661,0.03389830508474576,0.05084745762711865
U0166,1,0.8196963936101347,28,17235387,0,0,0,1,0,0,1,0,0,0,0,0,1,3150,0.6149206349206349,0.2492063492063492,0.05015873015873016,210,0.06666666666666667,0.2857142857142857,0.1,0.45714285714285713,0.09523809523809523,0.06190476190476191,19,18,19,372,480.0,0.0,18.6,22,30481480,1385521.8181818181,0.5,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,243,0.04938271604938271,0.07818930041152264,0.14814814814814814,0.07407407407407407,0.13991769547325103,0.25102880658436216,0.07818930041152264,0.18106995884773663,75,0.09333333333333334,0.08,0.4666666666666667,0.10666666666666667,0.2,0.013333333333333334,0.13333333333333333
U0167,0,0.5664852034505675,26,20169855,0,1,0,0,0,1,0,0,0,0,0,0,1,2790,0.6136200716845878,0.17168458781362006,0.01863799283154122,181,0.03867403314917127,0.2596685082872928,0.11602209944751381,0.4419889502762431,0.13812154696132597,0.04419889502762431,20,20,12,572,497.0,0.0,44.0,17,15808668,929921.6470588235,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.0,0.23529411764705882,0.0,248,0.10080645161290322,0.06048387096774194,0.15725806451612903,0.028225806451612902,0.1532258064516129,0.2701612903225806,0.04032258064516129,0.18951612903225806,59,0.03389830508474576,0.11864406779661017,0.4067796610169492,0.1016949152542373,0.1694915254237288,0.05084745762711865,0.15254237288135594
U0168,0,0.6517978270352188,38,19164809,0,0,0,1,0,1,0,0,0,0,0,0,1,3150,0.606031746031746,0.1853968253968254,0.028888888888888888,265,0.07169811320754717,0.30566037735849055,0.09433962264150944,0.45660377358490567,0.09056603773584905,0.052830188679245285,22,19,28,533,377.0,1.0,18.379310344827587,12,7967634,663969.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.0,0.16666666666666666,0.25,132,0.06060606060606061,0.08333333333333333,0.16666666666666666,0.05303030303030303,0.13636363636363635,0.2727272727272727,0.045454545454545456,0.18181818181818182,91,0.03296703296703297,0.07692307692307693,0.37362637362637363,0.21978021978021978,0.26373626373626374,0.01098901098901099,0.054945054945054944
U0169,1,0.7109736599298211,43,16817835,0,1,0,0,0,1,0,0,0,0,0,0,1,3240,0.5907407407407408,0.17716049382716048,0.026851851851851852,265,0.05660377358490566,0.26037735849056604,0.1018867924528302,0.49433962264150944,0.07924528301886792,0.06415094339622641,18,16,8,526,351.0,1.0,58.44444444444444,15,5181358,345423.86666666664,0.4666666666666667,0.2,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.2,328,0.08841463414634146,0.11585365853658537,0.15853658536585366,0.07317073170731707,0.11280487804878049,0.2225609756097561,0.07317073170731707,0.15548780487804878,42,0.023809523809523808,0.09523809523809523,0.2619047619047619,0.3333333333333333,0.23809523809523808,0.023809523809523808,0.047619047619047616
U0170,0,0.8466278371340478,40,12446199,0,0,0,1,0,0,0,1,0,0,0,0,1,3240,0.6058641975308642,0.24753086419753087,0.05462962962962963,230,0.06521739130434782,0.2826086956521739,0.10869565217391304,0.3826086956521739,0.1782608695652174,0.04782608695652174,14,13,11,346,472.0,2.0,28.833333333333332,20,14215057,710752.85,0.65,0.2,0.3,0.15,0.15,0.15,0.05,0.15,0.05,162,0.09259259259259259,0.08641975308641975,0.19135802469135801,0.08024691358024691,0.11728395061728394,0.2222222222222222,0.06790123456790123,0.1419753086419753,104,0.09615384615384616,0.04807692307692308,0.33653846153846156,0.22115384615384615,0.3076923076923077,0.009615384615384616,0.07692307692307693
U0171,1,0.8502213087117214,29,15416143,0,1,0,0,0,0,0,1,0,0,0,0,1,2250,0.6075555555555555,0.26844444444444443,0.06177777777777778,257,0.07782101167315175,0.2840466926070039,0.1245136186770428,0.4357976653696498,0.08949416342412451,0.06614785992217899,20,20,22,475,425.0,1.0,20.652173913043477,15,9808605,653907.0,0.8,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.4,0.13333333333333333,270,0.05185185185185185,0.07777777777777778,0.15185185185185185,0.07777777777777778,0.11851851851851852,0.26666666666666666,0.06666666666666667,0.18888888888888888,10,0.0,0.0,0.5,0.3,0.1,0.0,0.1
