user_id,ts,from_domain,type,subject,has_risk_kw,risk_kw
U0150,2025-08-26T07:10:26.201932,telco.vn,transaction,Biên lai thanh toán,0,
U0150,2025-06-09T09:59:13.201932,utility.vn,statement,Nhắc thanh toán,0,
U0150,2025-06-16T12:04:42.201932,utility.vn,promo,Thông báo dịch vụ,0,
U0150,2025-07-01T13:49:40.201932,ecom.vn,utility,Nhắc thanh toán,1,nợ xấu
U0150,2025-08-24T06:37:58.201932,bank.vn,statement,Thông báo quá hạn,0,
U0150,2025-06-04T14:57:31.201932,promo.vn,transaction,Thông báo dịch vụ,0,
U0150,2025-07-09T09:23:24.201932,promo.vn,promo,Cập nhật chính sách,0,
U0150,2025-08-19T02:33:14.201932,work.vn,promo,Sao kê tài khoản,0,
U0150,2025-06-05T02:36:37.201932,utility.vn,transaction,Nhắc thanh toán,0,
U0150,2025-06-16T11:34:12.201932,utility.vn,promo,Khuyến mãi độc quyền,0,
U0150,2025-06-09T12:26:58.201932,utility.vn,job,Khuyến mãi độc quyền,0,
U0150,2025-06-02T00:13:41.201932,telco.vn,utility,Thông báo dịch vụ,0,
U0150,2025-07-02T00:19:45.201932,promo.vn,statement,Thông báo dịch vụ,0,
U0150,2025-07-06T07:30:51.201932,utility.vn,promo,Biên lai thanh toán,0,
U0150,2025-07-18T07:56:17.201932,ecom.vn,transaction,Thông báo quá hạn,1,đòi nợ
U0150,2025-06-27T00:54:57.201932,telco.vn,utility,Ưu đãi mùa tết,0,
U0150,2025-06-13T02:27:19.201932,telco.vn,promo,Xác nhận đơn hàng,0,
U0151,2025-07-30T18:31:51.201932,telco.vn,utility,Mời phỏng vấn,0,
U0151,2025-07-01T07:49:06.201932,utility.vn,statement,Nhắc thanh toán,0,
U0151,2025-06-11T22:10:05.201932,promo.vn,transaction,Thông báo dịch vụ,0,
U0151,2025-06-19T05:42:40.201932,telco.vn,transaction,Nhắc thanh toán,0,
U0151,2025-08-14T22:06:21.201932,telco.vn,promo,Thông báo quá hạn,0,
U0151,2025-06-13T03:35:22.201932,work.vn,utility,Nhắc thanh toán,0,
U0151,2025-08-23T02:47:05.201932,bank.vn,transaction,Thông báo dịch vụ,0,
U0151,2025-07-17T21:52:25.201932,promo.vn,statement,Biên lai thanh toán,0,
U0151,2025-06-09T03:59:25.201932,bank.vn,statement,Xác nhận đơn hàng,0,
U0151,2025-07-02T17:24:32.201932,bank.vn,promo,Nhắc thanh toán,0,
U0151,2025-07-01T21:49:05.201932,telco.vn,utility,Khuyến mãi độc quyền,0,
U0151,2025-07-30T22:06:49.201932,telco.vn,unknown,Cập nhật chính sách,0,
U0151,2025-08-04T21:25:14.201932,telco.vn,unknown,Ưu đãi mùa tết,0,
U0151,2025-07-25T13:34:15.201932,telco.vn,statement,Thông báo dịch vụ,0,
U0151,2025-07-09T16:36:20.201932,telco.vn,statement,Khuyến mãi độc quyền,0,
U0151,2025-08-24T15:36:29.201932,ecom.vn,promo,Nhắc thanh toán,0,
U0151,2025-07-28T18:23:18.201932,promo.vn,promo,Sao kê tài khoản,0,
U0151,2025-06-16T23:34:44.201932,telco.vn,promo,Xác nhận đơn hàng,0,
U0151,2025-07-11T02:23:18.201932,utility.vn,promo,Cập nhật chính sách,0,
U0151,2025-06-26T16:32:11.201932,ecom.vn,transaction,Cập nhật chính sách,0,
U0151,2025-06-05T21:38:41.201932,promo.vn,promo,Khuyến mãi độc quyền,0,
U0151,2025-07-07T04:47:22.201932,bank.vn,job,Nhắc thanh toán,0,
U0151,2025-05-31T08:10:33.201932,work.vn,promo,Cập nhật chính sách,0,
U0151,2025-06-24T22:37:13.201932,utility.vn,utility,Ưu đãi mùa tết,0,
U0151,2025-06-07T13:10:55.201932,bank.vn,promo,Mời phỏng vấn,0,
U0151,2025-06-20T20:18:32.201932,utility.vn,promo,Thông báo quá hạn,0,
U0151,2025-07-05T22:47:00.201932,ecom.vn,transaction,Biên lai thanh toán,0,
U0151,2025-06-22T15:13:08.201932,bank.vn,statement,Thông báo quá hạn,0,
U0151,2025-06-22T16:36:36.201932,work.vn,job,Thông báo quá hạn,0,
U0151,2025-07-02T03:05:12.201932,bank.vn,promo,Thông báo dịch vụ,0,
U0151,2025-08-17T10:30:01.201932,work.vn,job,Mời phỏng vấn,0,
U0151,2025-06-22T21:29:31.201932,work.vn,promo,Thông báo quá hạn,0,
U0151,2025-07-27T03:22:15.201932,bank.vn,promo,Thông báo dịch vụ,0,
U0151,2025-07-27T11:45:34.201932,utility.vn,transaction,Nhắc thanh toán,0,
U0151,2025-08-26T17:02:22.201932,ecom.vn,transaction,Cập nhật chính sách,0,
U0151,2025-06-08T16:31:34.201932,telco.vn,utility,Cập nhật chính sách,0,
U0151,2025-06-07T00:51:49.201932,bank.vn,transaction,Thông báo quá hạn,0,
U0151,2025-06-17T19:22:06.201932,bank.vn,utility,Cập nhật chính sách,0,
U0151,2025-06-30T13:47:48.201932,work.vn,promo,Ưu đãi mùa tết,0,
U0151,2025-07-28T14:55:07.201932,ecom.vn,statement,Xác nhận đơn hàng,0,
U0151,2025-07-03T02:47:04.201932,work.vn,promo,Mời phỏng vấn,0,
U0151,2025-07-17T07:21:12.201932,utility.vn,utility,Ưu đãi mùa tết,0,
U0151,2025-06-01T18:51:01.201932,bank.vn,promo,Sao kê tài khoản,0,
U0151,2025-08-07T15:07:02.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0151,2025-07-09T12:33:26.201932,bank.vn,promo,Thông báo quá hạn,0,
U0151,2025-08-14T04:30:51.201932,promo.vn,job,Sao kê tài khoản,0,
U0151,2025-06-22T12:24:06.201932,bank.vn,transaction,Thông báo quá hạn,1,chậm đóng
U0151,2025-06-24T16:08:34.201932,telco.vn,unknown,Biên lai thanh toán,0,
U0151,2025-08-14T14:57:32.201932,utility.vn,transaction,Thông báo quá hạn,0,
U0151,2025-07-04T23:48:45.201932,promo.vn,utility,Cập nhật chính sách,0,
U0151,2025-06-03T11:50:02.201932,utility.vn,utility,Xác nhận đơn hàng,0,
U0151,2025-08-21T15:15:16.201932,utility.vn,promo,Sao kê tài khoản,0,
U0151,2025-08-08T02:49:04.201932,bank.vn,statement,Sao kê tài khoản,0,
U0151,2025-07-06T17:26:00.201932,work.vn,statement,Cảnh báo công nợ,1,nợ xấu
U0151,2025-06-05T23:01:03.201932,promo.vn,statement,Mời phỏng vấn,0,
U0151,2025-06-15T10:00:13.201932,promo.vn,job,Xác nhận đơn hàng,0,
U0151,2025-07-28T11:14:27.201932,utility.vn,transaction,Khuyến mãi độc quyền,0,
U0151,2025-06-15T16:28:56.201932,work.vn,promo,Cập nhật chính sách,0,
U0151,2025-08-07T02:25:26.201932,work.vn,transaction,Cập nhật chính sách,0,
U0151,2025-07-09T17:08:19.201932,telco.vn,promo,Cập nhật chính sách,0,
U0151,2025-07-29T10:57:20.201932,utility.vn,transaction,Ưu đãi mùa tết,0,
U0151,2025-06-19T21:11:03.201932,bank.vn,transaction,Mời phỏng vấn,0,
U0151,2025-06-03T10:02:07.201932,utility.vn,transaction,Nhắc thanh toán,0,
U0151,2025-07-04T01:48:51.201932,work.vn,statement,Thông báo quá hạn,0,
U0151,2025-06-13T12:27:57.201932,utility.vn,job,Mời phỏng vấn,0,
U0151,2025-06-27T04:01:51.201932,work.vn,statement,Ưu đãi mùa tết,0,
U0151,2025-08-08T16:08:35.201932,utility.vn,job,Xác nhận đơn hàng,0,
U0151,2025-06-01T00:17:46.201932,promo.vn,utility,Nhắc thanh toán,0,
U0151,2025-07-23T20:52:45.201932,telco.vn,transaction,Sao kê tài khoản,0,
U0151,2025-07-23T02:52:20.201932,utility.vn,promo,Mời phỏng vấn,0,
U0151,2025-06-15T19:27:23.201932,telco.vn,transaction,Xác nhận đơn hàng,0,
U0151,2025-07-27T19:51:02.201932,utility.vn,utility,Mời phỏng vấn,0,
U0151,2025-07-31T01:47:11.201932,utility.vn,promo,Nhắc thanh toán,0,
U0151,2025-08-03T23:30:52.201932,work.vn,statement,Xác nhận đơn hàng,0,
U0151,2025-08-05T00:42:52.201932,ecom.vn,unknown,Thông báo quá hạn,0,
U0151,2025-07-12T21:38:32.201932,utility.vn,statement,Thông báo quá hạn,1,nợ xấu
U0151,2025-07-26T06:39:23.201932,promo.vn,promo,Cập nhật chính sách,0,
U0151,2025-07-18T09:52:01.201932,ecom.vn,promo,Thông báo quá hạn,0,
U0151,2025-06-30T23:43:05.201932,work.vn,utility,Cảnh báo công nợ,1,chậm đóng
U0151,2025-07-06T04:42:06.201932,telco.vn,transaction,Sao kê tài khoản,0,
U0151,2025-08-07T17:20:11.201932,promo.vn,unknown,Khuyến mãi độc quyền,0,
U0151,2025-07-06T17:01:55.201932,telco.vn,transaction,Thông báo quá hạn,0,
U0151,2025-07-06T18:14:56.201932,bank.vn,promo,Khuyến mãi độc quyền,0,
U0151,2025-06-17T15:58:14.201932,utility.vn,transaction,Cảnh báo công nợ,1,overdue
U0151,2025-07-03T22:48:37.201932,utility.vn,transaction,Biên lai thanh toán,0,
U0151,2025-06-24T16:28:31.201932,work.vn,job,Mời phỏng vấn,0,
U0152,2025-08-06T13:31:47.201932,work.vn,statement,Khuyến mãi độc quyền,0,
U0152,2025-06-28T09:00:09.201932,ecom.vn,statement,Ưu đãi mùa tết,0,
U0152,2025-07-24T12:53:00.201932,utility.vn,promo,Nhắc thanh toán,0,
U0152,2025-08-18T06:17:00.201932,bank.vn,transaction,Xác nhận đơn hàng,0,
U0152,2025-06-24T01:08:18.201932,utility.vn,transaction,Biên lai thanh toán,0,
U0152,2025-05-31T15:51:47.201932,work.vn,transaction,Khuyến mãi độc quyền,0,
U0152,2025-07-14T17:33:27.201932,telco.vn,promo,Xác nhận đơn hàng,0,
U0152,2025-07-16T15:48:37.201932,telco.vn,promo,Thông báo dịch vụ,0,
U0152,2025-08-03T18:41:47.201932,telco.vn,promo,Thông báo dịch vụ,0,
U0152,2025-06-28T05:35:24.201932,utility.vn,statement,Nhắc thanh toán,0,
U0152,2025-08-04T04:34:16.201932,work.vn,promo,Biên lai thanh toán,0,
U0152,2025-07-19T19:30:38.201932,ecom.vn,utility,Nhắc thanh toán,1,collection
U0152,2025-06-20T02:21:19.201932,ecom.vn,promo,Khuyến mãi độc quyền,0,
U0152,2025-06-22T21:46:20.201932,telco.vn,promo,Thông báo dịch vụ,0,
U0152,2025-08-17T11:45:22.201932,ecom.vn,transaction,Xác nhận đơn hàng,0,
U0152,2025-07-06T10:46:21.201932,telco.vn,utility,Sao kê tài khoản,0,
U0152,2025-07-09T06:11:48.201932,promo.vn,statement,Thông báo dịch vụ,0,
U0152,2025-07-10T16:53:16.201932,telco.vn,statement,Thông báo dịch vụ,0,
U0152,2025-08-08T13:24:13.201932,bank.vn,job,Ưu đãi mùa tết,0,
U0152,2025-08-26T11:45:39.201932,promo.vn,transaction,Thông báo quá hạn,0,
U0152,2025-08-06T11:30:55.201932,work.vn,promo,Mời phỏng vấn,0,
U0152,2025-08-19T04:17:58.201932,utility.vn,utility,Thông báo dịch vụ,0,
U0152,2025-06-22T11:51:45.201932,bank.vn,promo,Thông báo quá hạn,0,
U0152,2025-08-17T23:16:53.201932,ecom.vn,statement,Xác nhận đơn hàng,0,
U0152,2025-07-06T20:41:15.201932,telco.vn,statement,Xác nhận đơn hàng,0,
U0152,2025-06-06T05:20:29.201932,ecom.vn,transaction,Nhắc thanh toán,0,
U0152,2025-08-20T06:02:49.201932,work.vn,statement,Nhắc thanh toán,0,
U0152,2025-08-28T23:41:28.201932,promo.vn,statement,Ưu đãi mùa tết,0,
U0152,2025-06-26T23:05:10.201932,promo.vn,transaction,Thông báo dịch vụ,0,
U0152,2025-07-29T19:20:28.201932,bank.vn,transaction,Cập nhật chính sách,0,
U0152,2025-06-01T11:21:31.201932,telco.vn,statement,Ưu đãi mùa tết,0,
U0152,2025-08-04T10:43:19.201932,utility.vn,unknown,Sao kê tài khoản,0,
U0152,2025-07-01T05:36:26.201932,work.vn,job,Thông báo quá hạn,0,
U0152,2025-06-24T14:03:10.201932,bank.vn,transaction,Thông báo dịch vụ,0,
U0152,2025-07-16T18:21:39.201932,work.vn,statement,Mời phỏng vấn,0,
U0152,2025-06-01T11:34:26.201932,bank.vn,promo,Thông báo quá hạn,0,
U0152,2025-07-01T12:04:20.201932,ecom.vn,promo,Khuyến mãi độc quyền,0,
U0152,2025-07-26T14:34:03.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0152,2025-06-27T09:32:38.201932,promo.vn,promo,Khuyến mãi độc quyền,0,
U0152,2025-08-20T10:05:47.201932,ecom.vn,transaction,Khuyến mãi độc quyền,0,
U0152,2025-07-17T04:57:42.201932,bank.vn,promo,Biên lai thanh toán,0,
U0152,2025-08-23T12:24:44.201932,promo.vn,transaction,Sao kê tài khoản,0,
U0152,2025-07-19T11:32:22.201932,promo.vn,promo,Biên lai thanh toán,0,
U0152,2025-08-01T18:25:32.201932,work.vn,transaction,Biên lai thanh toán,0,
U0152,2025-06-22T23:21:20.201932,telco.vn,promo,Mời phỏng vấn,0,
U0152,2025-06-29T20:53:34.201932,bank.vn,job,Cập nhật chính sách,0,
U0152,2025-07-12T12:32:38.201932,bank.vn,promo,Thông báo dịch vụ,0,
U0152,2025-08-28T00:41:16.201932,bank.vn,statement,Khuyến mãi độc quyền,0,
U0152,2025-06-25T00:28:47.201932,ecom.vn,transaction,Mời phỏng vấn,0,
U0152,2025-06-30T07:18:02.201932,promo.vn,promo,Thông báo quá hạn,0,
U0152,2025-07-02T19:05:51.201932,telco.vn,promo,Thông báo dịch vụ,0,
U0152,2025-07-07T02:27:48.201932,ecom.vn,promo,Khuyến mãi độc quyền,0,
U0152,2025-08-04T11:49:40.201932,telco.vn,transaction,Xác nhận đơn hàng,0,
U0152,2025-06-01T00:02:23.201932,promo.vn,utility,Nhắc thanh toán,0,
U0152,2025-06-21T00:37:43.201932,promo.vn,transaction,Sao kê tài khoản,0,
U0152,2025-08-09T21:07:50.201932,promo.vn,statement,Sao kê tài khoản,0,
U0152,2025-07-24T03:27:30.201932,bank.vn,job,Thông báo dịch vụ,0,
U0152,2025-08-06T20:52:38.201932,bank.vn,transaction,Thông báo dịch vụ,0,
U0152,2025-08-27T15:31:40.201932,telco.vn,promo,Biên lai thanh toán,0,
U0152,2025-07-16T08:24:31.201932,work.vn,promo,Sao kê tài khoản,0,
U0152,2025-06-27T07:20:07.201932,promo.vn,promo,Thông báo quá hạn,0,
U0152,2025-07-30T22:38:48.201932,work.vn,transaction,Biên lai thanh toán,0,
U0152,2025-06-14T06:18:33.201932,work.vn,statement,Cập nhật chính sách,0,
U0152,2025-06-25T10:54:16.201932,promo.vn,transaction,Xác nhận đơn hàng,0,
U0152,2025-07-13T06:22:31.201932,promo.vn,promo,Ưu đãi mùa tết,0,
U0152,2025-08-22T17:54:09.201932,telco.vn,transaction,Cảnh báo công nợ,1,vay nóng
U0152,2025-08-05T05:22:58.201932,promo.vn,job,Khuyến mãi độc quyền,0,
U0152,2025-08-21T02:27:31.201932,work.vn,transaction,Biên lai thanh toán,0,
U0152,2025-06-30T21:06:36.201932,promo.vn,promo,Nhắc thanh toán,0,
U0152,2025-07-16T15:57:12.201932,utility.vn,statement,Thông báo quá hạn,0,
U0152,2025-07-02T11:08:22.201932,promo.vn,job,Biên lai thanh toán,0,
U0152,2025-06-30T00:30:34.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0152,2025-08-07T12:15:01.201932,promo.vn,unknown,Sao kê tài khoản,0,
U0152,2025-08-10T15:51:40.201932,promo.vn,transaction,Xác nhận đơn hàng,0,
U0152,2025-07-08T22:06:47.201932,utility.vn,statement,Khuyến mãi độc quyền,0,
U0152,2025-06-03T06:01:03.201932,ecom.vn,unknown,Nhắc thanh toán,0,
U0152,2025-06-03T12:37:14.201932,ecom.vn,promo,Thông báo quá hạn,0,
U0152,2025-08-22T01:30:59.201932,promo.vn,job,Thông báo quá hạn,0,
U0152,2025-08-07T21:31:06.201932,ecom.vn,promo,Thông báo dịch vụ,0,
U0152,2025-07-03T15:26:30.201932,promo.vn,promo,Mời phỏng vấn,0,
U0152,2025-08-17T16:31:43.201932,utility.vn,job,Khuyến mãi độc quyền,0,
U0152,2025-08-02T02:00:35.201932,utility.vn,statement,Mời phỏng vấn,0,
U0152,2025-08-10T01:44:43.201932,utility.vn,transaction,Thông báo dịch vụ,0,
U0152,2025-08-07T03:28:47.201932,promo.vn,promo,Khuyến mãi độc quyền,0,
U0152,2025-08-25T01:05:44.201932,ecom.vn,promo,Ưu đãi mùa tết,0,
U0152,2025-08-13T23:32:17.201932,work.vn,utility,Cập nhật chính sách,0,
U0152,2025-07-30T08:08:03.201932,ecom.vn,transaction,Sao kê tài khoản,0,
U0153,2025-08-19T03:24:51.201932,utility.vn,transaction,Biên lai thanh toán,0,
U0153,2025-07-27T17:39:12.201932,work.vn,statement,Thông báo dịch vụ,0,
U0153,2025-07-16T11:58:42.201932,promo.vn,promo,Xác nhận đơn hàng,0,
U0153,2025-08-02T15:17:00.201932,bank.vn,statement,Biên lai thanh toán,0,
U0153,2025-07-20T23:09:41.201932,promo.vn,job,Sao kê tài khoản,0,
U0153,2025-07-26T15:55:26.201932,bank.vn,promo,Mời phỏng vấn,0,
U0153,2025-06-14T05:26:39.201932,ecom.vn,promo,Cập nhật chính sách,0,
U0153,2025-06-30T10:33:57.201932,telco.vn,job,Khuyến mãi độc quyền,0,
U0153,2025-08-12T03:02:37.201932,work.vn,utility,Mời phỏng vấn,0,
U0153,2025-08-14T10:31:26.201932,utility.vn,transaction,Khuyến mãi độc quyền,0,
U0153,2025-07-11T12:30:14.201932,promo.vn,statement,Ưu đãi mùa tết,0,
U0153,2025-08-16T18:05:16.201932,ecom.vn,statement,Mời phỏng vấn,0,
U0153,2025-08-18T06:00:30.201932,bank.vn,promo,Thông báo quá hạn,0,
U0153,2025-07-22T15:30:50.201932,bank.vn,promo,Sao kê tài khoản,0,
U0153,2025-06-29T17:03:55.201932,telco.vn,promo,Cập nhật chính sách,0,
U0153,2025-07-10T14:29:38.201932,work.vn,transaction,Cập nhật chính sách,0,
U0153,2025-07-10T07:40:24.201932,work.vn,job,Mời phỏng vấn,0,
U0153,2025-07-14T03:06:18.201932,telco.vn,promo,Cập nhật chính sách,0,
U0153,2025-06-09T14:21:37.201932,utility.vn,promo,Mời phỏng vấn,0,
U0153,2025-08-27T03:07:01.201932,promo.vn,transaction,Mời phỏng vấn,0,
U0153,2025-06-09T19:19:34.201932,promo.vn,statement,Nhắc thanh toán,0,
U0153,2025-07-26T11:19:58.201932,promo.vn,statement,Sao kê tài khoản,0,
U0153,2025-07-18T20:34:29.201932,promo.vn,promo,Thông báo dịch vụ,0,
U0153,2025-06-26T19:56:15.201932,work.vn,promo,Thông báo quá hạn,0,
U0153,2025-08-05T12:22:00.201932,promo.vn,transaction,Mời phỏng vấn,0,
U0153,2025-06-15T13:14:51.201932,promo.vn,utility,Thông báo quá hạn,1,khoản vay
U0153,2025-08-21T00:42:18.201932,utility.vn,promo,Khuyến mãi độc quyền,0,
U0153,2025-07-13T08:41:40.201932,bank.vn,promo,Mời phỏng vấn,0,
U0153,2025-08-22T00:41:50.201932,telco.vn,promo,Nhắc thanh toán,0,
U0153,2025-07-12T19:48:36.201932,promo.vn,transaction,Thông báo quá hạn,0,
U0153,2025-08-24T23:32:21.201932,telco.vn,statement,Mời phỏng vấn,0,
U0153,2025-07-03T08:42:50.201932,ecom.vn,promo,Khuyến mãi độc quyền,0,
U0153,2025-07-21T10:29:14.201932,telco.vn,utility,Biên lai thanh toán,0,
U0153,2025-08-28T08:27:35.201932,ecom.vn,promo,Khuyến mãi độc quyền,0,
U0153,2025-08-10T04:10:49.201932,utility.vn,promo,Ưu đãi mùa tết,0,
U0153,2025-07-18T13:36:23.201932,work.vn,promo,Sao kê tài khoản,0,
U0153,2025-07-24T03:48:33.201932,promo.vn,promo,Mời phỏng vấn,0,
U0154,2025-08-09T16:12:02.201932,bank.vn,transaction,Cập nhật chính sách,0,
U0154,2025-07-05T19:07:25.201932,utility.vn,promo,Khuyến mãi độc quyền,0,
U0154,2025-07-28T12:36:17.201932,telco.vn,promo,Xác nhận đơn hàng,0,
U0154,2025-08-22T03:35:52.201932,telco.vn,promo,Khuyến mãi độc quyền,0,
U0154,2025-06-25T10:30:34.201932,utility.vn,promo,Mời phỏng vấn,0,
U0154,2025-06-10T17:25:08.201932,utility.vn,promo,Nhắc thanh toán,0,
U0154,2025-07-13T13:00:55.201932,telco.vn,statement,Sao kê tài khoản,0,
U0154,2025-06-08T01:34:07.201932,telco.vn,promo,Biên lai thanh toán,0,
U0154,2025-08-06T19:43:27.201932,telco.vn,statement,Sao kê tài khoản,0,
U0154,2025-07-16T00:01:43.201932,ecom.vn,statement,Ưu đãi mùa tết,0,
U0154,2025-08-05T19:08:01.201932,work.vn,utility,Sao kê tài khoản,0,
U0154,2025-06-22T12:42:29.201932,utility.vn,transaction,Cảnh báo công nợ,1,payday
U0154,2025-08-20T14:28:12.201932,ecom.vn,job,Nhắc thanh toán,0,
U0154,2025-08-17T14:12:14.201932,utility.vn,unknown,Ưu đãi mùa tết,0,
U0154,2025-08-09T22:48:53.201932,telco.vn,transaction,Mời phỏng vấn,0,
U0154,2025-07-04T05:01:01.201932,promo.vn,transaction,Ưu đãi mùa tết,0,
U0154,2025-06-23T01:14:59.201932,telco.vn,transaction,Khuyến mãi độc quyền,0,
U0154,2025-08-05T23:29:56.201932,ecom.vn,statement,Cập nhật chính sách,0,
U0154,2025-08-23T05:20:53.201932,telco.vn,transaction,Cập nhật chính sách,0,
U0154,2025-06-06T10:45:24.201932,bank.vn,promo,Nhắc thanh toán,0,
U0154,2025-06-09T18:08:35.201932,bank.vn,job,Thông báo dịch vụ,0,
U0154,2025-07-29T05:08:59.201932,ecom.vn,transaction,Thông báo quá hạn,0,
U0154,2025-06-18T09:25:12.201932,work.vn,statement,Thông báo dịch vụ,0,
U0154,2025-08-08T09:53:43.201932,bank.vn,utility,Khuyến mãi độc quyền,0,
U0154,2025-08-05T22:50:14.201932,ecom.vn,statement,Thông báo quá hạn,0,
U0154,2025-07-21T06:32:34.201932,promo.vn,transaction,Thông báo quá hạn,1,short loan
U0154,2025-07-05T03:53:47.201932,promo.vn,promo,Thông báo quá hạn,0,
U0154,2025-07-15T17:05:08.201932,telco.vn,job,Thông báo dịch vụ,0,
U0154,2025-06-17T11:03:35.201932,telco.vn,promo,Mời phỏng vấn,0,
U0154,2025-06-05T04:45:55.201932,telco.vn,promo,Xác nhận đơn hàng,0,
U0154,2025-07-13T12:00:26.201932,utility.vn,promo,Sao kê tài khoản,0,
U0154,2025-06-22T16:30:04.201932,bank.vn,transaction,Thông báo dịch vụ,0,
U0154,2025-07-20T01:31:07.201932,ecom.vn,promo,Xác nhận đơn hàng,0,
U0154,2025-07-09T10:39:00.201932,bank.vn,utility,Sao kê tài khoản,0,
U0154,2025-07-01T10:38:39.201932,telco.vn,utility,Mời phỏng vấn,0,
U0154,2025-06-22T02:49:10.201932,promo.vn,statement,Biên lai thanh toán,0,
U0154,2025-07-08T23:50:57.201932,ecom.vn,job,Mời phỏng vấn,0,
U0154,2025-07-24T13:29:27.201932,promo.vn,statement,Thông báo dịch vụ,0,
U0154,2025-08-22T14:34:20.201932,telco.vn,promo,Cập nhật chính sách,0,
U0154,2025-07-03T05:11:33.201932,utility.vn,promo,Cập nhật chính sách,0,
U0154,2025-06-07T21:47:06.201932,ecom.vn,promo,Xác nhận đơn hàng,0,
U0154,2025-06-23T14:39:31.201932,promo.vn,transaction,Khuyến mãi độc quyền,0,
U0154,2025-06-17T15:00:12.201932,promo.vn,statement,Thông báo dịch vụ,0,
U0154,2025-06-23T03:03:11.201932,utility.vn,utility,Khuyến mãi độc quyền,0,
U0154,2025-06-07T23:37:40.201932,ecom.vn,statement,Thông báo quá hạn,0,
U0154,2025-07-27T08:27:50.201932,promo.vn,statement,Cập nhật chính sách,0,
U0154,2025-07-11T09:05:18.201932,work.vn,transaction,Biên lai thanh toán,0,
U0154,2025-06-14T17:26:05.201932,telco.vn,job,Nhắc thanh toán,0,
U0154,2025-08-05T22:32:10.201932,promo.vn,promo,Thông báo dịch vụ,0,
U0154,2025-07-06T09:23:19.201932,promo.vn,statement,Sao kê tài khoản,0,
U0154,2025-08-19T06:14:02.201932,work.vn,promo,Nhắc thanh toán,0,
U0154,2025-06-15T09:08:54.201932,utility.vn,statement,Thông báo quá hạn,1,overdue
U0154,2025-07-22T08:36:08.201932,ecom.vn,promo,Sao kê tài khoản,0,
U0154,2025-06-06T09:57:00.201932,telco.vn,transaction,Thông báo dịch vụ,0,
U0154,2025-07-18T22:27:52.201932,promo.vn,transaction,Cập nhật chính sách,0,
U0154,2025-05-31T20:24:46.201932,bank.vn,statement,Xác nhận đơn hàng,0,
U0154,2025-06-17T20:41:18.201932,bank.vn,unknown,Thông báo dịch vụ,0,
U0154,2025-08-04T23:25:32.201932,work.vn,utility,Cập nhật chính sách,0,
U0154,2025-06-20T17:30:33.201932,ecom.vn,transaction,Cập nhật chính sách,0,
U0154,2025-07-13T19:20:28.201932,work.vn,transaction,Ưu đãi mùa tết,0,
U0154,2025-06-21T14:05:24.201932,work.vn,statement,Thông báo dịch vụ,0,
U0154,2025-08-29T01:13:15.201932,utility.vn,job,Cập nhật chính sách,0,
U0154,2025-08-08T11:55:24.201932,work.vn,promo,Cập nhật chính sách,0,
U0154,2025-07-10T01:48:37.201932,work.vn,statement,Xác nhận đơn hàng,0,
U0154,2025-07-30T06:46:16.201932,promo.vn,transaction,Cảnh báo công nợ,1,payday
U0154,2025-06-12T22:22:38.201932,promo.vn,utility,Mời phỏng vấn,0,
U0154,2025-07-05T16:40:19.201932,telco.vn,transaction,Biên lai thanh toán,0,
U0154,2025-06-13T03:10:43.201932,telco.vn,statement,Thông báo quá hạn,0,
U0154,2025-08-22T01:37:47.201932,promo.vn,statement,Nhắc thanh toán,0,
U0154,2025-07-19T01:30:58.201932,bank.vn,transaction,Xác nhận đơn hàng,0,
U0154,2025-07-07T15:50:10.201932,ecom.vn,transaction,Xác nhận đơn hàng,0,
U0154,2025-08-14T06:00:43.201932,promo.vn,transaction,Cảnh báo công nợ,1,đòi nợ
U0154,2025-06-07T04:42:42.201932,work.vn,statement,Thông báo dịch vụ,0,
U0154,2025-07-04T06:40:53.201932,promo.vn,promo,Ưu đãi mùa tết,0,
U0154,2025-07-25T16:04:23.201932,utility.vn,statement,Ưu đãi mùa tết,0,
U0154,2025-08-15T18:25:45.201932,work.vn,promo,Khuyến mãi độc quyền,0,
U0154,2025-06-01T05:35:50.201932,telco.vn,promo,Mời phỏng vấn,0,
U0154,2025-07-24T05:41:32.201932,promo.vn,job,Mời phỏng vấn,0,
U0154,2025-07-24T12:52:21.201932,telco.vn,statement,Nhắc thanh toán,0,
U0154,2025-07-04T17:42:35.201932,work.vn,transaction,Thông báo quá hạn,1,collection
U0154,2025-07-05T17:40:50.201932,bank.vn,promo,Xác nhận đơn hàng,0,
U0154,2025-07-23T14:10:38.201932,promo.vn,statement,Ưu đãi mùa tết,0,
U0154,2025-07-06T18:47:42.201932,ecom.vn,utility,Khuyến mãi độc quyền,0,
U0154,2025-06-17T03:41:49.201932,telco.vn,promo,Ưu đãi mùa tết,0,
U0154,2025-08-28T02:47:43.201932,bank.vn,statement,Ưu đãi mùa tết,0,
U0154,2025-06-20T07:47:57.201932,promo.vn,promo,Ưu đãi mùa tết,0,
U0154,2025-06-02T03:11:33.201932,bank.vn,promo,Nhắc thanh toán,0,
U0154,2025-07-22T18:50:27.201932,ecom.vn,transaction,Cảnh báo công nợ,1,overdue
U0154,2025-07-15T19:48:55.201932,ecom.vn,utility,Thông báo quá hạn,0,
