user_id,ts,category,amount_vnd,cod,returned
U0111,2025-08-20T23:31:00.021999,beauty,263112,0,0
U0111,2025-07-05T15:49:54.021999,home,987527,0,1
U0112,2025-07-25T19:49:06.021999,gaming,1398127,0,0
U0112,2025-08-22T09:05:41.021999,grocery,228401,0,0
U0112,2025-06-18T10:50:19.021999,fashion,485420,1,0
U0112,2025-07-01T06:57:29.021999,grocery,358400,1,0
U0112,2025-07-25T04:20:55.021999,gaming,177858,0,1
U0112,2025-08-20T19:50:36.021999,others,364980,1,1
U0112,2025-06-24T09:08:56.021999,others,135195,0,0
U0112,2025-07-05T00:23:55.021999,grocery,454733,1,0
U0112,2025-08-17T15:43:38.021999,gaming,404819,0,0
U0112,2025-06-30T05:04:16.021999,fashion,513208,1,0
U0112,2025-08-17T03:48:19.021999,gaming,1294432,1,0
U0112,2025-07-20T19:09:52.021999,beauty,356478,0,0
U0112,2025-06-11T20:32:52.021999,home,1116621,1,1
U0112,2025-08-05T00:53:45.021999,gaming,1209211,0,0
U0112,2025-07-28T13:56:37.021999,others,50000,0,0
U0112,2025-06-15T18:56:18.021999,home,1495920,1,1
U0112,2025-06-04T07:53:08.021999,others,421277,0,1
U0112,2025-08-08T23:31:39.021999,gaming,553815,1,0
U0113,2025-08-02T18:03:59.021999,grocery,157278,0,0
U0113,2025-08-05T07:12:53.021999,grocery,261208,1,0
U0113,2025-06-21T20:51:00.021999,others,760934,1,0
U0113,2025-07-04T23:01:06.021999,gaming,859077,1,0
U0113,2025-08-18T07:28:00.021999,fashion,259786,1,0
U0113,2025-06-17T05:13:15.021999,home,827231,0,0
U0113,2025-07-30T11:39:17.021999,grocery,358888,1,0
U0113,2025-07-05T02:07:56.021999,home,458825,0,0
U0113,2025-06-15T11:04:27.021999,others,375620,0,0
U0113,2025-06-30T05:34:48.021999,fashion,589906,0,0
U0113,2025-08-12T05:54:25.021999,others,679301,0,0
U0113,2025-07-07T15:43:03.021999,grocery,134302,1,0
U0113,2025-06-27T05:53:37.021999,electronics,1222569,1,0
U0113,2025-07-17T11:07:44.021999,home,480405,1,0
U0113,2025-07-04T21:05:07.021999,grocery,251534,0,0
U0113,2025-06-26T01:59:24.021999,gaming,958307,0,0
U0113,2025-06-29T12:23:16.021999,fashion,617076,1,0
U0113,2025-06-03T08:50:13.021999,fashion,398538,1,0
U0113,2025-06-23T00:26:18.021999,gaming,279242,1,0
U0113,2025-08-15T14:29:50.021999,grocery,194335,0,0
U0113,2025-07-05T04:01:45.021999,grocery,311745,1,0
U0113,2025-07-23T09:52:42.021999,fashion,436790,0,0
U0113,2025-08-30T22:18:39.021999,electronics,2700802,1,0
U0113,2025-07-17T05:42:32.021999,fashion,549166,1,0
U0113,2025-06-15T21:55:14.021999,grocery,201843,0,0
U0113,2025-07-11T21:17:51.021999,gaming,263127,0,0
U0114,2025-07-29T18:39:23.021999,grocery,348412,0,0
U0114,2025-08-19T13:58:24.021999,gaming,844096,0,0
U0114,2025-08-14T17:17:24.021999,others,324245,1,0
U0114,2025-08-16T16:16:31.021999,gaming,1401892,0,0
U0114,2025-07-20T21:32:49.021999,beauty,249265,1,1
U0114,2025-07-21T19:28:36.021999,grocery,81519,1,0
U0114,2025-07-28T00:41:18.021999,gaming,519931,1,0
U0114,2025-06-24T16:26:44.021999,electronics,2819203,1,0
U0114,2025-06-17T09:15:11.021999,home,1078958,1,1
U0114,2025-07-23T17:27:54.021999,grocery,322126,1,0
U0114,2025-07-31T21:41:32.021999,others,339546,0,0
U0114,2025-08-24T09:00:41.021999,others,395769,1,0
U0114,2025-06-02T21:57:35.021999,fashion,281228,1,0
U0114,2025-06-14T07:24:58.021999,beauty,220949,0,0
U0114,2025-08-18T20:47:23.021999,gaming,560153,1,0
U0114,2025-06-08T03:14:36.021999,home,2093251,1,0
U0114,2025-08-31T15:36:13.021999,home,957341,0,0
U0115,2025-08-21T23:05:37.021999,fashion,345489,1,1
U0115,2025-06-28T12:11:43.021999,home,523416,0,0
U0115,2025-07-11T14:38:32.021999,electronics,881938,1,0
U0115,2025-07-29T12:14:52.021999,electronics,4824689,1,1
U0115,2025-07-18T16:22:32.021999,fashion,391203,0,0
U0115,2025-07-14T05:52:26.021999,home,901696,0,0
U0115,2025-06-11T16:06:17.021999,beauty,383545,1,0
U0115,2025-07-08T06:20:26.021999,home,492846,0,0
U0115,2025-07-09T03:02:56.021999,gaming,1299710,1,0
U0115,2025-07-31T20:49:31.021999,gaming,955991,1,0
U0115,2025-08-25T06:19:52.021999,gaming,355049,1,0
U0115,2025-06-19T07:18:36.021999,grocery,217691,0,0
U0115,2025-08-21T09:00:02.021999,home,2046271,1,0
U0116,2025-08-08T01:16:40.021999,electronics,1420731,0,0
U0116,2025-08-14T02:51:47.021999,home,205124,0,0
U0116,2025-07-17T16:46:57.021999,beauty,378608,1,1
U0116,2025-08-29T14:11:15.021999,grocery,545796,0,0
U0116,2025-07-26T20:14:59.021999,beauty,1048714,1,0
U0116,2025-08-31T13:19:49.021999,electronics,1850580,0,0
U0116,2025-06-10T03:27:54.021999,electronics,2955679,0,0
U0116,2025-06-13T08:24:55.021999,beauty,556561,1,0
U0116,2025-08-23T13:02:42.021999,electronics,1098942,0,1
U0116,2025-08-23T00:22:57.021999,others,524888,0,0
U0116,2025-08-06T07:13:33.021999,home,885455,1,0
U0116,2025-08-13T20:44:53.021999,home,691511,0,1
U0116,2025-07-06T22:41:08.021999,fashion,658747,1,0
U0116,2025-06-30T09:45:23.021999,home,1368106,0,0
U0116,2025-06-06T01:14:32.021999,fashion,142778,0,1
U0116,2025-08-22T09:08:44.021999,grocery,438160,0,0
U0116,2025-08-14T21:33:55.021999,gaming,924603,0,0
U0116,2025-07-17T12:47:02.021999,beauty,647688,0,0
U0116,2025-06-03T23:15:16.021999,grocery,302215,1,0
U0116,2025-06-13T23:27:08.021999,beauty,336413,1,0
U0116,2025-07-24T02:19:35.021999,others,487843,0,1
U0116,2025-08-05T06:32:06.021999,grocery,440666,0,0
U0116,2025-08-05T12:52:30.021999,electronics,1437027,1,0
U0116,2025-07-23T08:50:21.021999,fashion,301079,0,0
U0116,2025-07-08T20:09:20.021999,grocery,264353,0,0
U0117,2025-07-12T13:37:40.021999,electronics,1438235,0,0
U0117,2025-07-02T18:43:42.021999,others,524299,0,0
U0117,2025-08-02T05:22:22.021999,beauty,380414,0,0
U0117,2025-06-08T12:52:36.021999,fashion,574153,1,1
U0117,2025-07-09T14:11:01.021999,gaming,632790,1,0
U0117,2025-08-20T10:03:51.021999,fashion,1005843,1,0
U0117,2025-06-03T22:53:02.021999,beauty,273422,0,0
U0117,2025-08-31T07:13:23.021999,electronics,2360257,0,0
U0117,2025-06-08T03:48:21.021999,others,454778,0,0
U0117,2025-07-02T03:19:59.021999,home,1258142,0,0
U0118,2025-08-20T08:42:43.021999,others,66949,1,0
U0118,2025-07-19T17:13:16.021999,electronics,1129263,1,0
U0118,2025-07-01T22:07:33.021999,others,50000,1,0
U0118,2025-07-25T07:51:13.021999,gaming,1025112,1,0
U0118,2025-08-05T18:47:34.021999,electronics,1455571,0,0
U0118,2025-06-19T06:02:40.021999,beauty,392611,1,0
U0118,2025-07-10T13:59:10.021999,gaming,214624,1,0
U0118,2025-08-11T20:27:07.021999,beauty,84230,0,1
U0118,2025-08-15T16:25:32.021999,fashion,600123,1,0
U0119,2025-08-26T13:14:15.021999,home,1958943,0,0
U0119,2025-08-05T02:34:22.021999,fashion,195538,1,0
U0119,2025-06-03T12:07:02.021999,grocery,329191,1,0
U0119,2025-08-21T23:27:17.021999,grocery,331506,1,0
U0119,2025-07-02T22:56:42.021999,fashion,403325,1,0
U0120,2025-06-20T17:51:08.021999,gaming,1162269,1,1
U0120,2025-08-20T21:59:29.021999,electronics,979965,1,0
U0120,2025-06-02T22:31:25.021999,beauty,477387,0,0
U0120,2025-07-01T12:30:53.021999,beauty,268820,1,0
U0120,2025-06-22T18:19:18.021999,fashion,343982,1,0
U0120,2025-08-02T04:02:24.021999,gaming,561282,1,0
U0120,2025-08-10T20:31:47.021999,others,215371,1,0
U0120,2025-08-24T21:15:38.021999,gaming,720460,0,0
U0120,2025-08-24T13:18:59.021999,fashion,249883,0,0
U0120,2025-08-07T04:48:13.021999,electronics,5406734,1,0
U0120,2025-07-12T17:12:45.021999,fashion,784788,1,0
U0120,2025-07-12T01:36:56.021999,beauty,293521,1,0
U0120,2025-07-11T10:08:10.021999,gaming,868038,1,0
U0120,2025-08-27T09:07:20.021999,gaming,669504,0,0
U0120,2025-07-16T01:15:08.021999,gaming,825400,1,0
U0120,2025-06-13T12:36:40.021999,fashion,366857,1,0
U0121,2025-07-21T22:33:35.021999,others,247151,1,0
U0121,2025-08-18T00:19:54.021999,fashion,483746,0,0
U0121,2025-07-10T14:53:56.021999,beauty,501170,1,0
U0121,2025-08-12T06:59:14.021999,fashion,714628,0,0
U0121,2025-08-13T11:46:18.021999,grocery,228450,0,0
U0121,2025-06-26T11:36:51.021999,home,857275,0,0
U0121,2025-08-22T11:13:54.021999,fashion,568689,1,1
U0121,2025-06-27T14:44:17.021999,home,1083185,0,1
U0121,2025-06-23T07:29:25.021999,electronics,2851044,0,0
U0121,2025-08-08T23:15:48.021999,electronics,3052273,1,0
U0121,2025-07-13T14:49:57.021999,home,445854,0,0
U0121,2025-08-12T02:19:41.021999,beauty,618320,0,0
U0121,2025-07-04T12:48:45.021999,gaming,1057025,1,0
U0121,2025-06-09T03:45:08.021999,others,516420,0,0
U0121,2025-06-28T18:52:48.021999,gaming,1067841,0,0
U0121,2025-06-21T17:53:09.021999,beauty,631849,0,0
U0121,2025-06-27T16:14:35.021999,home,974996,0,0
U0121,2025-08-12T06:50:26.021999,electronics,50000,0,0
U0121,2025-08-13T10:42:21.021999,home,621490,0,0
U0121,2025-07-15T09:05:12.021999,grocery,139707,0,0
U0121,2025-06-02T23:14:11.021999,gaming,1000191,0,0
U0121,2025-08-04T21:33:13.021999,others,158955,1,0
U0122,2025-06-22T02:03:30.021999,others,453113,1,0
U0122,2025-08-04T12:04:35.021999,home,1011734,1,0
U0122,2025-06-04T11:36:36.021999,beauty,50000,0,0
U0122,2025-08-03T08:59:36.021999,electronics,1936876,0,0
U0122,2025-08-09T16:37:26.021999,grocery,416099,1,0
U0122,2025-07-26T03:37:56.021999,electronics,4270732,0,0
U0122,2025-07-27T12:45:45.021999,gaming,680603,0,0
U0122,2025-07-14T02:13:47.021999,fashion,537417,1,0
U0122,2025-06-22T20:18:23.021999,home,1344589,0,0
U0122,2025-06-08T14:59:24.021999,others,345949,0,0
U0122,2025-07-14T23:34:09.021999,electronics,3421500,1,0
U0122,2025-08-13T23:43:27.021999,fashion,196342,0,0
U0122,2025-08-25T19:14:56.021999,beauty,620605,1,1
U0123,2025-08-09T08:50:54.021999,grocery,236653,0,0
U0123,2025-08-29T14:31:18.021999,electronics,1285849,0,0
U0123,2025-06-18T07:25:24.021999,beauty,326016,1,0
U0123,2025-08-17T20:56:02.021999,beauty,212345,1,0
U0123,2025-07-29T15:27:20.021999,gaming,1365010,1,0
U0123,2025-08-31T09:14:43.021999,home,679286,1,0
U0123,2025-07-17T01:50:01.021999,fashion,538240,0,0
U0123,2025-06-09T14:14:25.021999,gaming,215799,0,0
U0123,2025-08-27T02:14:18.021999,others,50000,1,0
U0123,2025-06-14T00:21:50.021999,others,691336,0,0
U0123,2025-07-28T19:35:34.021999,beauty,555682,0,0
U0123,2025-07-13T14:40:39.021999,beauty,210570,0,0
U0123,2025-06-12T15:32:11.021999,home,597994,0,0
U0123,2025-08-23T10:07:08.021999,others,580976,1,0
U0123,2025-08-05T21:17:09.021999,beauty,304259,1,0
U0124,2025-07-18T02:55:33.021999,beauty,155533,0,0
U0124,2025-06-22T22:15:57.021999,electronics,3056953,1,0
U0124,2025-07-18T08:27:32.021999,home,1854868,0,0
U0124,2025-08-05T14:17:27.021999,others,579552,1,0
U0124,2025-08-31T15:06:10.021999,electronics,1397798,0,0
U0124,2025-07-12T04:47:03.021999,fashion,186670,0,0
U0124,2025-06-17T17:30:41.021999,others,602614,0,0
U0124,2025-08-08T07:36:43.021999,home,834748,1,0
U0124,2025-08-11T09:03:53.021999,electronics,1805091,1,0
U0124,2025-07-02T12:49:20.021999,others,50000,0,0
U0124,2025-07-19T06:30:33.021999,electronics,1940281,0,0
U0125,2025-08-22T20:42:59.021999,beauty,428900,1,0
U0125,2025-08-13T02:45:37.021999,fashion,211954,0,0
U0125,2025-08-08T02:35:53.021999,grocery,444023,0,0
U0125,2025-08-02T13:49:48.021999,gaming,914266,0,1
U0125,2025-08-04T14:55:25.021999,home,697863,1,0
U0125,2025-06-11T10:00:17.021999,gaming,1129034,1,0
U0125,2025-06-05T00:15:32.021999,others,365007,0,0
U0125,2025-06-15T23:02:21.021999,fashion,267963,0,0
U0126,2025-07-16T03:12:03.021999,grocery,149403,0,0
U0126,2025-08-07T23:32:53.021999,electronics,2562829,1,0
U0126,2025-06-17T02:22:36.021999,beauty,405345,0,0
U0126,2025-06-26T11:37:49.021999,electronics,1366647,0,0
U0126,2025-06-27T18:10:00.021999,others,50000,0,1
U0126,2025-07-27T23:14:02.021999,others,249262,1,0
U0126,2025-08-16T00:31:16.021999,gaming,807469,1,1
U0126,2025-07-26T07:40:02.021999,gaming,977293,0,0
U0126,2025-07-16T16:57:21.021999,beauty,300795,0,1
U0126,2025-06-05T21:10:58.021999,gaming,918118,1,0
U0126,2025-08-28T05:06:59.021999,fashion,237962,1,0
U0126,2025-08-24T20:09:26.021999,electronics,646556,1,0
U0126,2025-08-16T19:36:07.021999,beauty,223130,1,0
U0126,2025-08-21T03:39:54.021999,beauty,194113,1,1
U0127,2025-06-29T17:39:37.021999,electronics,3620081,1,0
U0127,2025-06-16T11:42:08.021999,home,202622,0,0
U0127,2025-07-31T08:10:31.021999,grocery,232353,1,0
U0127,2025-08-03T01:41:19.021999,electronics,331510,1,0
U0127,2025-06-17T14:57:32.021999,gaming,50000,1,0
U0127,2025-06-16T06:41:46.021999,gaming,50000,0,0
U0127,2025-06-21T11:28:05.021999,gaming,276539,1,0
U0127,2025-08-17T02:23:56.021999,beauty,598517,0,0
U0127,2025-08-06T18:45:12.021999,electronics,2258287,1,0
U0127,2025-08-26T14:12:04.021999,grocery,86263,0,0
U0127,2025-08-27T01:23:28.021999,home,687549,0,0
U0127,2025-06-13T17:21:06.021999,beauty,321011,0,1
U0127,2025-06-16T22:42:21.021999,gaming,381999,0,0
U0127,2025-08-29T05:35:54.021999,home,1130767,0,0
U0127,2025-06-03T16:58:29.021999,home,1103751,0,0
U0127,2025-07-28T09:30:07.021999,gaming,1303436,1,0
U0127,2025-06-16T02:40:50.021999,electronics,2132032,1,0
U0127,2025-06-05T00:37:50.021999,others,796138,1,1
U0127,2025-08-06T14:00:42.021999,electronics,1036300,1,1
U0127,2025-07-06T14:01:59.021999,electronics,852492,1,0
U0127,2025-07-07T09:16:11.021999,electronics,4370077,0,0
U0127,2025-08-26T12:04:26.021999,fashion,415754,0,1
U0127,2025-06-28T07:28:48.021999,gaming,362012,1,0
U0127,2025-06-26T06:13:23.021999,beauty,75367,0,0
U0127,2025-07-16T10:56:20.021999,electronics,705448,1,0
U0127,2025-07-24T10:45:10.021999,electronics,466095,1,0
U0127,2025-06-20T23:37:31.021999,electronics,1451771,0,1
U0127,2025-06-27T16:28:02.021999,gaming,313776,1,0
U0127,2025-08-25T04:48:27.021999,electronics,1312078,1,0
U0127,2025-06-21T16:48:36.021999,fashion,89536,0,1
U0127,2025-07-22T13:18:39.021999,home,50000,1,0
U0128,2025-06-03T15:57:26.021999,fashion,339880,1,0
U0128,2025-08-07T11:54:24.021999,fashion,291943,0,0
U0128,2025-08-25T12:36:06.021999,fashion,341926,1,0
U0128,2025-07-16T10:07:52.021999,others,575887,0,0
U0128,2025-08-21T21:08:02.021999,fashion,437576,1,0
U0128,2025-08-11T16:43:20.021999,fashion,370757,1,0
U0128,2025-07-02T16:43:04.021999,home,1543093,1,0
U0128,2025-07-08T06:01:28.021999,electronics,133900,0,0
U0128,2025-08-04T07:40:43.021999,electronics,1890161,1,0
U0128,2025-08-25T10:04:30.021999,fashion,772582,0,0
U0128,2025-08-26T15:17:18.021999,home,2106526,1,0
U0128,2025-07-20T03:43:36.021999,electronics,1482936,1,0
U0128,2025-06-17T10:14:11.021999,others,276349,0,0
U0128,2025-08-26T20:57:41.021999,fashion,437896,0,1
U0128,2025-08-05T19:05:30.021999,beauty,605481,1,0
U0129,2025-06-08T16:06:00.021999,fashion,366500,1,0
U0129,2025-07-08T14:50:54.021999,electronics,2077855,1,0
U0129,2025-08-05T13:02:39.021999,fashion,296903,0,0
U0129,2025-08-25T22:28:03.021999,others,291316,1,1
U0129,2025-07-06T14:59:10.021999,electronics,1141161,1,0
U0129,2025-07-12T22:48:19.021999,others,53643,0,0
U0129,2025-07-15T04:37:20.021999,fashion,280235,1,0
U0129,2025-06-19T06:07:43.021999,grocery,223350,0,1
U0129,2025-06-21T10:15:35.021999,beauty,357772,1,1
U0129,2025-08-25T18:25:10.021999,grocery,349347,0,1
U0129,2025-08-07T21:43:32.021999,beauty,695793,0,0
U0129,2025-06-29T15:31:59.021999,beauty,161028,1,1
U0129,2025-07-21T09:14:35.021999,fashion,374533,0,0
U0129,2025-07-31T04:43:53.021999,fashion,311515,0,0
U0130,2025-07-12T00:46:14.021999,others,50000,1,0
U0130,2025-07-25T11:38:26.021999,others,320640,1,0
U0130,2025-07-20T00:01:50.021999,beauty,584458,0,0
U0130,2025-06-14T02:26:17.021999,grocery,309636,1,0
U0130,2025-06-25T21:57:31.021999,gaming,148846,1,1
U0130,2025-08-13T16:00:02.021999,home,1158123,1,0
U0130,2025-08-07T03:07:08.021999,beauty,101454,1,0
U0130,2025-07-17T13:44:25.021999,others,83724,0,1
U0130,2025-07-30T17:31:44.021999,grocery,315720,1,0
U0130,2025-07-26T02:58:14.021999,others,352173,1,0
U0130,2025-06-07T22:47:25.021999,beauty,313810,1,0
U0130,2025-06-08T23:04:14.021999,electronics,1927744,0,0
U0130,2025-08-01T19:00:41.021999,home,853389,1,0
U0130,2025-06-14T15:33:30.021999,beauty,496876,0,0
U0130,2025-08-08T09:19:15.021999,others,326289,0,0
U0130,2025-08-19T16:30:08.021999,electronics,1649178,0,0
U0131,2025-08-25T17:25:15.021999,gaming,625126,1,1
U0131,2025-07-09T17:01:39.021999,home,928913,0,0
U0131,2025-06-06T11:49:41.021999,beauty,184169,1,0
U0131,2025-07-19T08:17:06.021999,others,60154,1,0
U0131,2025-07-31T11:09:05.021999,beauty,472899,0,0
U0131,2025-06-05T09:55:00.021999,beauty,324793,0,0
U0131,2025-08-19T13:02:46.021999,fashion,233672,0,0
U0131,2025-07-20T05:01:44.021999,home,1602998,1,0
U0131,2025-07-21T17:50:04.021999,grocery,351094,0,1
U0131,2025-08-04T05:08:56.021999,home,1351739,1,0
U0131,2025-07-22T06:07:33.021999,electronics,2933287,0,1
U0131,2025-06-02T23:44:37.021999,grocery,364123,1,0
U0131,2025-06-28T00:04:09.021999,grocery,158481,0,0
U0131,2025-08-06T20:40:55.021999,fashion,272741,0,0
U0131,2025-06-28T08:44:18.021999,beauty,228867,0,0
U0132,2025-07-31T03:09:30.021999,grocery,279006,1,0
U0132,2025-07-31T19:10:16.021999,fashion,69345,1,1
U0132,2025-08-26T08:45:30.021999,beauty,50000,1,0
U0132,2025-08-01T09:38:08.021999,grocery,242977,0,0
U0132,2025-06-30T15:32:18.021999,grocery,325969,1,0
U0132,2025-06-15T10:47:55.021999,home,2118013,1,0
U0132,2025-07-05T22:14:03.021999,gaming,64951,0,0
U0132,2025-07-24T08:31:20.021999,fashion,657818,1,0
U0132,2025-06-05T14:20:32.021999,gaming,54957,1,0
U0132,2025-07-27T06:59:57.021999,home,525086,0,0
U0132,2025-08-23T12:02:20.021999,others,199688,1,0
U0132,2025-08-14T05:54:12.021999,grocery,154888,0,1
U0132,2025-06-13T22:32:02.021999,beauty,156706,1,0
U0132,2025-07-29T11:19:42.021999,gaming,1157791,1,0
U0132,2025-07-29T16:34:08.021999,electronics,842111,1,0
U0132,2025-06-11T22:56:31.021999,beauty,245944,1,0
U0132,2025-07-12T13:17:39.021999,electronics,2267366,0,1
U0132,2025-07-28T08:33:56.021999,beauty,79076,0,0
U0132,2025-06-13T11:02:34.021999,home,1778520,0,0
U0133,2025-07-20T02:55:59.021999,home,330517,0,0
U0133,2025-06-09T02:12:30.021999,fashion,291924,0,1
U0133,2025-06-09T10:55:44.021999,electronics,3459585,0,0
U0133,2025-06-17T23:26:17.021999,electronics,2906727,0,0
U0133,2025-07-28T00:21:33.021999,home,1313891,0,1
U0133,2025-08-03T12:08:46.021999,home,1272330,0,0
U0133,2025-07-07T15:30:38.021999,home,1070985,1,0
U0133,2025-08-17T03:08:46.021999,electronics,1768358,0,0
U0133,2025-08-22T06:04:08.021999,fashion,50000,1,0
U0133,2025-06-15T13:48:03.021999,fashion,53519,0,0
U0133,2025-06-26T09:26:47.021999,home,295605,1,0
U0133,2025-07-06T08:41:39.021999,beauty,436956,1,0
U0133,2025-07-29T10:02:33.021999,others,50000,1,0
U0133,2025-07-03T07:42:52.021999,others,517344,1,0
U0134,2025-08-02T11:35:08.021999,grocery,230066,1,1
U0134,2025-08-13T00:38:02.021999,home,1058761,1,0
U0134,2025-06-06T22:54:30.021999,electronics,2480214,0,0
U0134,2025-06-25T06:15:29.021999,gaming,976740,0,0
U0134,2025-06-26T22:56:05.021999,home,981917,1,0
U0134,2025-08-31T00:51:21.021999,beauty,635816,0,0
U0134,2025-06-25T09:48:46.021999,beauty,365393,1,0
U0134,2025-06-14T13:06:37.021999,others,361082,0,0
U0134,2025-07-27T09:03:13.021999,electronics,1983590,0,0
U0134,2025-08-13T16:37:11.021999,grocery,410648,0,1
U0134,2025-07-16T16:56:48.021999,home,1131981,0,0
U0134,2025-07-21T12:11:42.021999,fashion,369577,1,0
U0135,2025-07-05T13:50:44.021999,grocery,148907,0,0
U0135,2025-07-13T05:57:01.021999,others,629575,1,0
U0135,2025-06-07T11:38:34.021999,others,704621,0,0
U0135,2025-07-26T07:58:56.021999,beauty,283355,0,0
U0135,2025-07-25T04:37:13.021999,grocery,263145,0,0
U0135,2025-07-01T19:08:26.021999,home,1332180,1,1
U0135,2025-06-15T01:38:47.021999,gaming,519866,1,0
U0135,2025-07-28T20:14:57.021999,beauty,260458,0,0
U0135,2025-08-21T10:21:23.021999,home,357685,1,0
U0135,2025-08-25T09:20:41.021999,fashion,356779,0,0
U0135,2025-07-14T18:22:56.021999,home,1861776,0,0
U0135,2025-06-12T19:25:40.021999,beauty,561830,0,0
U0135,2025-06-06T22:54:34.021999,gaming,639248,0,0
U0135,2025-07-02T01:34:05.021999,gaming,372702,1,0
U0135,2025-07-03T01:36:25.021999,grocery,173508,0,0
U0135,2025-08-23T14:22:40.021999,others,281800,0,0
U0135,2025-08-08T15:11:15.021999,fashion,493637,0,0
U0135,2025-06-23T06:00:43.021999,home,808878,1,0
U0135,2025-07-04T17:01:58.021999,electronics,1239018,1,0
U0135,2025-06-25T13:16:32.021999,others,120608,1,0
U0135,2025-08-03T14:31:52.021999,fashion,498422,1,0
U0135,2025-07-24T04:01:47.021999,home,1266700,0,0
U0136,2025-07-18T18:46:04.021999,grocery,50000,1,0
U0136,2025-06-23T23:42:03.021999,grocery,161315,0,0
U0136,2025-08-09T09:22:49.021999,others,265166,0,0
U0136,2025-08-21T00:59:47.021999,home,565684,1,0
U0136,2025-06-03T20:50:24.021999,home,50000,1,0
U0136,2025-08-03T12:12:54.021999,others,222002,1,1
U0137,2025-06-04T11:44:58.021999,electronics,2491029,1,0
U0137,2025-07-31T23:20:34.021999,home,1311567,1,1
U0137,2025-08-10T21:43:13.021999,grocery,290721,0,0
U0137,2025-06-12T01:19:24.021999,electronics,461497,0,1
U0137,2025-08-29T20:15:34.021999,beauty,506267,1,0
U0137,2025-08-21T22:16:20.021999,electronics,368922,1,1
U0137,2025-06-05T06:25:40.021999,others,312607,1,1
U0137,2025-08-23T03:58:14.021999,home,818331,1,0
U0137,2025-06-20T06:12:25.021999,beauty,152102,1,0
U0137,2025-07-15T15:17:46.021999,others,608421,0,0
U0137,2025-06-13T00:13:02.021999,beauty,264276,1,0
U0137,2025-07-01T01:10:10.021999,fashion,454918,0,0
U0137,2025-08-02T00:40:57.021999,grocery,202518,0,0
U0137,2025-06-22T11:45:03.021999,gaming,445753,0,0
U0137,2025-06-28T15:30:33.021999,gaming,1302497,1,1
U0137,2025-07-07T04:53:48.021999,grocery,311127,1,0
U0137,2025-07-02T23:08:50.021999,electronics,94956,0,0
U0137,2025-08-12T03:26:34.021999,beauty,394665,0,0
U0137,2025-08-08T21:05:48.021999,beauty,272595,1,0
U0137,2025-06-24T02:04:03.021999,beauty,350487,1,0
U0137,2025-07-13T03:23:30.021999,others,408324,1,0
U0137,2025-06-04T06:47:48.021999,others,219915,0,0
U0138,2025-07-07T13:23:24.021999,grocery,420384,1,0
U0138,2025-06-09T16:32:13.021999,home,1637226,0,0
U0138,2025-06-05T19:02:44.021999,others,209004,0,0
U0138,2025-08-27T14:23:12.021999,others,435370,0,0
U0138,2025-07-14T03:39:49.021999,electronics,3327185,0,0
U0138,2025-07-04T19:40:20.021999,home,858074,0,0
U0138,2025-06-18T02:08:41.021999,gaming,920057,1,0
U0138,2025-07-29T04:27:44.021999,beauty,261340,1,0
U0138,2025-06-04T12:04:39.021999,gaming,1198998,0,1
U0138,2025-08-09T17:23:11.021999,gaming,376637,1,0
U0138,2025-07-27T06:46:05.021999,beauty,307274,1,1
U0138,2025-06-04T20:29:28.021999,home,889615,1,0
U0138,2025-06-10T20:52:36.021999,fashion,329785,1,0
U0138,2025-07-26T05:18:08.021999,beauty,311171,1,0
U0138,2025-08-18T07:37:00.021999,beauty,337801,1,0
U0139,2025-06-16T07:56:21.021999,beauty,290137,1,1
U0139,2025-06-28T13:24:54.021999,grocery,81232,0,0
U0139,2025-06-24T01:05:15.021999,fashion,386520,1,0
U0139,2025-07-07T06:59:44.021999,beauty,298186,1,0
U0139,2025-07-04T19:54:42.021999,beauty,264420,0,0
U0139,2025-08-13T02:18:28.021999,grocery,182976,1,0
U0139,2025-07-26T04:27:09.021999,others,454343,1,0
U0139,2025-08-10T17:48:31.021999,grocery,161433,1,0
U0139,2025-07-29T08:20:03.021999,electronics,660473,0,0
U0140,2025-08-24T13:58:05.021999,electronics,1133396,0,0
U0140,2025-07-19T11:09:25.021999,others,261545,1,0
U0140,2025-07-31T22:21:23.021999,beauty,713533,0,0
U0140,2025-07-18T23:40:14.021999,electronics,3938633,1,0
U0140,2025-06-19T13:05:38.021999,grocery,337804,1,0
U0141,2025-06-20T11:02:18.021999,gaming,928792,1,0
U0141,2025-07-25T09:40:44.021999,others,341399,0,1
U0141,2025-06-15T01:16:47.021999,beauty,535413,0,0
U0141,2025-06-25T04:49:41.021999,beauty,171208,0,0
U0141,2025-07-12T06:45:47.021999,home,1754079,1,0
U0141,2025-08-10T11:25:49.021999,gaming,675796,1,0
U0141,2025-08-06T05:34:22.021999,fashion,261357,1,0
U0141,2025-06-24T04:31:42.021999,electronics,299802,0,0
U0141,2025-08-07T18:27:07.021999,beauty,188501,1,1
U0141,2025-07-19T21:22:34.021999,fashion,697887,1,0
U0141,2025-06-18T08:43:06.021999,fashion,655831,0,0
U0141,2025-07-05T05:46:08.021999,gaming,1117736,0,1
U0142,2025-06-08T21:07:41.021999,grocery,90965,1,0
U0142,2025-07-05T02:05:54.021999,gaming,1031504,1,0
U0142,2025-07-06T20:19:33.021999,others,50000,0,1
U0142,2025-07-03T11:32:17.021999,gaming,591794,1,0
